Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
2505,Airport,14,Trip Completed,12/7/2016 21:03,12/7/2016 22:14
2506,City,22,Trip Completed,12/7/2016 21:01,12/7/2016 21:38
2507,City,122,Trip Completed,12/7/2016 21:05,12/7/2016 21:30
2508,Airport,204,Trip Completed,12/7/2016 21:04,12/7/2016 22:00
2509,City,278,Trip Completed,12/7/2016 21:01,12/7/2016 21:51
2510,City,163,Trip Completed,12/7/2016 21:01,12/7/2016 21:50
2511,City,213,Trip Completed,12/7/2016 21:07,12/7/2016 22:15
2512,Airport,NA,No Cars Available,12/7/2016 21:03,NA
2513,Airport,NA,No Cars Available,12/7/2016 21:08,NA
2514,Airport,NA,No Cars Available,12/7/2016 21:07,NA
2515,Airport,NA,No Cars Available,12/7/2016 21:08,NA
2516,City,37,Trip Completed,12/7/2016 21:05,12/7/2016 22:18
2517,Airport,52,Trip Completed,12/7/2016 21:04,12/7/2016 22:20
2518,Airport,290,Trip Completed,12/7/2016 21:07,12/7/2016 22:10
2519,Airport,NA,No Cars Available,12/7/2016 21:07,NA
2520,City,8,Trip Completed,12/7/2016 21:05,12/7/2016 22:20
2521,Airport,NA,No Cars Available,12/7/2016 21:13,NA
2522,City,NA,No Cars Available,12/7/2016 21:09,NA
2523,Airport,NA,No Cars Available,12/7/2016 21:11,NA
2524,Airport,169,Trip Completed,12/7/2016 21:09,12/7/2016 21:55
2525,Airport,NA,No Cars Available,12/7/2016 21:15,NA
2526,Airport,48,Cancelled,12/7/2016 21:06,NA
2527,City,71,Trip Completed,12/7/2016 21:11,12/7/2016 21:53
2528,Airport,NA,No Cars Available,12/7/2016 21:11,NA
2529,Airport,NA,No Cars Available,12/7/2016 21:12,NA
2530,City,35,Cancelled,12/7/2016 21:07,NA
2531,Airport,NA,No Cars Available,12/7/2016 21:16,NA
2532,Airport,1,Trip Completed,12/7/2016 21:08,12/7/2016 22:03
2533,Airport,NA,No Cars Available,12/7/2016 21:19,NA
2534,City,NA,No Cars Available,12/7/2016 21:18,NA
2535,Airport,246,Trip Completed,12/7/2016 21:18,12/7/2016 22:13
2536,Airport,NA,No Cars Available,12/7/2016 21:15,NA
2537,City,142,Cancelled,12/7/2016 21:13,NA
2538,Airport,NA,No Cars Available,12/7/2016 21:22,NA
2539,Airport,NA,No Cars Available,12/7/2016 21:19,NA
2540,Airport,125,Trip Completed,12/7/2016 21:15,12/7/2016 22:01
2541,Airport,NA,No Cars Available,12/7/2016 21:15,NA
2542,Airport,NA,No Cars Available,12/7/2016 21:16,NA
2543,City,72,Trip Completed,12/7/2016 21:16,12/7/2016 21:53
2544,City,166,Trip Completed,12/7/2016 21:22,12/7/2016 21:51
2545,Airport,196,Trip Completed,12/7/2016 21:20,12/7/2016 21:53
2546,Airport,NA,No Cars Available,12/7/2016 21:16,NA
2547,Airport,NA,No Cars Available,12/7/2016 21:22,NA
2548,Airport,NA,No Cars Available,12/7/2016 21:24,NA
2549,Airport,NA,No Cars Available,12/7/2016 21:28,NA
2550,Airport,NA,No Cars Available,12/7/2016 21:21,NA
2551,Airport,NA,No Cars Available,12/7/2016 21:26,NA
2552,City,93,Cancelled,12/7/2016 21:23,NA
2553,Airport,273,Trip Completed,12/7/2016 21:23,12/7/2016 22:44
2554,Airport,NA,No Cars Available,12/7/2016 21:30,NA
2555,Airport,NA,No Cars Available,12/7/2016 21:28,NA
2556,Airport,68,Cancelled,12/7/2016 21:24,NA
2557,Airport,NA,No Cars Available,12/7/2016 21:23,NA
2558,Airport,NA,No Cars Available,12/7/2016 21:21,NA
2559,City,5,Trip Completed,12/7/2016 21:32,12/7/2016 22:29
2560,City,256,Trip Completed,12/7/2016 21:29,12/7/2016 22:10
2561,Airport,19,Trip Completed,12/7/2016 21:29,12/7/2016 22:44
2562,Airport,NA,No Cars Available,12/7/2016 21:32,NA
2563,Airport,NA,No Cars Available,12/7/2016 21:24,NA
2564,Airport,NA,No Cars Available,12/7/2016 21:35,NA
2565,Airport,NA,No Cars Available,12/7/2016 21:32,NA
2566,Airport,NA,No Cars Available,12/7/2016 21:31,NA
2567,Airport,208,Trip Completed,12/7/2016 21:37,12/7/2016 22:26
2568,Airport,NA,No Cars Available,12/7/2016 21:34,NA
2569,City,288,Trip Completed,12/7/2016 21:37,12/7/2016 22:07
2570,Airport,NA,No Cars Available,12/7/2016 21:34,NA
2571,Airport,NA,No Cars Available,12/7/2016 21:32,NA
2572,Airport,101,Trip Completed,12/7/2016 21:35,12/7/2016 22:42
2573,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2574,Airport,NA,No Cars Available,12/7/2016 21:38,NA
2575,Airport,NA,No Cars Available,12/7/2016 21:33,NA
2576,Airport,NA,No Cars Available,12/7/2016 21:36,NA
2577,Airport,NA,No Cars Available,12/7/2016 21:38,NA
2578,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2579,Airport,NA,No Cars Available,12/7/2016 21:38,NA
2580,Airport,NA,No Cars Available,12/7/2016 21:39,NA
2581,Airport,NA,No Cars Available,12/7/2016 21:35,NA
2582,Airport,7,Cancelled,12/7/2016 21:42,NA
2583,Airport,NA,No Cars Available,12/7/2016 21:41,NA
2584,Airport,262,Trip Completed,12/7/2016 21:43,12/7/2016 22:36
2585,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2586,Airport,NA,No Cars Available,12/7/2016 21:45,NA
2587,Airport,NA,No Cars Available,12/7/2016 21:45,NA
2588,Airport,99,Cancelled,12/7/2016 21:45,NA
2589,City,240,Trip Completed,12/7/2016 21:47,12/7/2016 22:58
2590,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2591,City,251,Trip Completed,12/7/2016 21:49,12/7/2016 22:57
2592,Airport,NA,No Cars Available,12/7/2016 21:52,NA
2593,City,180,Trip Completed,12/7/2016 21:43,12/7/2016 22:35
2594,Airport,NA,No Cars Available,12/7/2016 21:44,NA
2595,Airport,NA,No Cars Available,12/7/2016 21:49,NA
2596,City,35,Cancelled,12/7/2016 21:53,NA
2597,City,57,Trip Completed,12/7/2016 21:52,12/7/2016 22:54
2598,Airport,227,Trip Completed,12/7/2016 21:50,12/7/2016 22:21
2599,Airport,NA,No Cars Available,12/7/2016 21:51,NA
2600,Airport,NA,No Cars Available,12/7/2016 21:55,NA
2601,Airport,NA,No Cars Available,12/7/2016 21:56,NA
2602,Airport,NA,No Cars Available,12/7/2016 21:56,NA
2603,City,49,Trip Completed,12/7/2016 22:00,12/7/2016 22:51
2604,City,267,Trip Completed,12/7/2016 22:05,12/7/2016 22:51
2605,Airport,NA,No Cars Available,12/7/2016 22:03,NA
2606,Airport,NA,No Cars Available,12/7/2016 22:03,NA
2607,Airport,NA,No Cars Available,12/7/2016 21:59,NA
2608,Airport,65,Trip Completed,12/7/2016 21:59,12/7/2016 22:36
2609,Airport,212,Trip Completed,12/7/2016 22:00,12/7/2016 22:56
2610,Airport,NA,No Cars Available,12/7/2016 22:06,NA
2611,Airport,NA,No Cars Available,12/7/2016 22:04,NA
2612,Airport,NA,No Cars Available,12/7/2016 22:02,NA
2613,Airport,98,Cancelled,12/7/2016 22:06,NA
2614,Airport,NA,No Cars Available,12/7/2016 22:05,NA
2615,Airport,NA,No Cars Available,12/7/2016 22:06,NA
2616,Airport,NA,No Cars Available,12/7/2016 22:07,NA
2617,Airport,NA,No Cars Available,12/7/2016 22:11,NA
2618,Airport,NA,No Cars Available,12/7/2016 22:07,NA
2619,Airport,NA,No Cars Available,12/7/2016 22:11,NA
2620,Airport,NA,No Cars Available,12/7/2016 22:08,NA
2621,City,92,Trip Completed,12/7/2016 22:05,12/7/2016 22:58
2622,Airport,NA,No Cars Available,12/7/2016 22:15,NA
2623,Airport,NA,No Cars Available,12/7/2016 22:09,NA
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17
2625,City,89,Trip Completed,12/7/2016 22:09,12/7/2016 23:18
2626,Airport,NA,No Cars Available,12/7/2016 22:11,NA
2627,City,75,Trip Completed,12/7/2016 22:08,12/7/2016 22:56
2628,Airport,17,Trip Completed,12/7/2016 22:10,12/7/2016 23:25
2629,City,199,Trip Completed,12/7/2016 22:13,12/7/2016 22:51
2630,City,NA,No Cars Available,12/7/2016 22:15,NA
2631,Airport,153,Trip Completed,12/7/2016 22:18,12/7/2016 23:07
2632,City,172,Trip Completed,12/7/2016 22:19,12/7/2016 23:21
2633,Airport,134,Trip Completed,12/7/2016 22:18,12/7/2016 23:06
2634,City,NA,No Cars Available,12/7/2016 22:30,NA
2635,City,198,Trip Completed,12/7/2016 22:26,12/7/2016 23:33
2636,Airport,224,Trip Completed,12/7/2016 22:18,12/7/2016 23:29
2638,Airport,NA,No Cars Available,12/7/2016 22:26,NA
2639,Airport,NA,No Cars Available,12/7/2016 22:28,NA
2640,Airport,NA,No Cars Available,12/7/2016 22:32,NA
2641,Airport,12,Trip Completed,12/7/2016 22:28,12/7/2016 23:05
2642,City,263,Trip Completed,12/7/2016 22:33,12/7/2016 23:34
2643,City,185,Trip Completed,12/7/2016 22:37,12/7/2016 23:34
2644,City,290,Trip Completed,12/7/2016 22:39,12/7/2016 23:20
2645,Airport,80,Trip Completed,12/7/2016 22:46,12/7/2016 23:22
2646,City,181,Trip Completed,12/7/2016 22:46,12/7/2016 23:45
2647,City,30,Trip Completed,12/7/2016 22:46,12/7/2016 23:18
2648,City,297,Trip Completed,12/7/2016 22:50,12/7/2016 23:44
2649,City,NA,No Cars Available,12/7/2016 22:54,NA
2650,Airport,237,Trip Completed,12/7/2016 22:54,12/7/2016 23:40
2651,City,223,Cancelled,12/7/2016 22:56,NA
2652,Airport,NA,No Cars Available,12/7/2016 23:07,NA
2653,City,NA,No Cars Available,12/7/2016 22:59,NA
2654,City,NA,No Cars Available,12/7/2016 23:04,NA
2655,City,NA,No Cars Available,12/7/2016 23:11,NA
2656,Airport,NA,No Cars Available,12/7/2016 23:08,NA
2657,Airport,296,Trip Completed,12/7/2016 23:11,13-07-2016 00:28:33
2658,Airport,161,Trip Completed,12/7/2016 23:18,13-07-2016 00:03:21
2659,City,NA,No Cars Available,12/7/2016 23:22,NA
2660,Airport,NA,No Cars Available,12/7/2016 23:17,NA
2661,Airport,16,Trip Completed,12/7/2016 23:23,13-07-2016 00:27:21
2662,Airport,256,Trip Completed,12/7/2016 23:22,13-07-2016 00:12:32
2663,Airport,NA,No Cars Available,12/7/2016 23:25,NA
2664,Airport,69,Trip Completed,12/7/2016 23:26,13-07-2016 00:01:12
2665,Airport,55,Trip Completed,12/7/2016 23:30,13-07-2016 00:37:17
2666,City,210,Trip Completed,12/7/2016 23:40,13-07-2016 00:22:19
2667,Airport,25,Trip Completed,12/7/2016 23:35,13-07-2016 00:40:52
2668,Airport,228,Trip Completed,12/7/2016 23:35,13-07-2016 00:16:45
2669,Airport,NA,No Cars Available,12/7/2016 23:37,NA
2670,Airport,NA,No Cars Available,12/7/2016 23:39,NA
2671,City,NA,No Cars Available,12/7/2016 23:43,NA
2672,City,136,Cancelled,12/7/2016 23:41,NA
2673,Airport,NA,No Cars Available,12/7/2016 23:43,NA
2674,City,NA,No Cars Available,12/7/2016 23:45,NA
2675,Airport,15,Trip Completed,12/7/2016 23:43,13-07-2016 00:35:12
2676,Airport,188,Trip Completed,12/7/2016 23:53,13-07-2016 00:26:55
2677,City,149,Trip Completed,12/7/2016 23:54,13-07-2016 00:31:24
2678,Airport,NA,No Cars Available,12/7/2016 23:53,NA
2679,Airport,223,Trip Completed,12/7/2016 23:54,13-07-2016 01:10:37
2680,City,NA,No Cars Available,12/7/2016 0:12,NA
2681,Airport,148,Trip Completed,12/7/2016 0:10,12/7/2016 1:06
2682,Airport,NA,No Cars Available,12/7/2016 0:10,NA
2683,City,258,Trip Completed,12/7/2016 0:11,12/7/2016 0:52
2684,Airport,NA,No Cars Available,13-07-2016 00:14:40,NA
2685,City,NA,No Cars Available,13-07-2016 00:16:12,NA
2686,City,NA,No Cars Available,13-07-2016 00:24:18,NA
2687,Airport,NA,No Cars Available,13-07-2016 00:31:02,NA
2688,City,NA,No Cars Available,13-07-2016 00:26:02,NA
2689,Airport,24,Trip Completed,13-07-2016 00:34:03,13-07-2016 01:49:08
2690,Airport,NA,No Cars Available,13-07-2016 00:44:18,NA
2691,Airport,131,Trip Completed,13-07-2016 00:44:02,13-07-2016 01:41:13
2692,City,170,Trip Completed,13-07-2016 00:42:20,13-07-2016 01:40:54
2693,Airport,NA,No Cars Available,13-07-2016 00:49:46,NA
2694,Airport,NA,No Cars Available,13-07-2016 00:50:22,NA
2695,Airport,NA,No Cars Available,13-07-2016 00:48:15,NA
2696,Airport,NA,No Cars Available,13-07-2016 00:50:15,NA
2697,City,NA,No Cars Available,13-07-2016 00:57:01,NA
2698,Airport,NA,No Cars Available,13-07-2016 00:55:59,NA
2699,Airport,NA,No Cars Available,13-07-2016 00:59:51,NA
2700,City,NA,No Cars Available,13-07-2016 01:03:02,NA
2701,Airport,121,Trip Completed,13-07-2016 01:04:42,13-07-2016 01:52:45
2702,City,120,Trip Completed,13-07-2016 01:12:24,13-07-2016 02:20:13
2703,City,NA,No Cars Available,13-07-2016 01:09:58,NA
2704,City,171,Trip Completed,13-07-2016 01:12:32,13-07-2016 01:58:09
2705,Airport,NA,No Cars Available,13-07-2016 01:15:29,NA
2706,Airport,NA,No Cars Available,13-07-2016 01:21:14,NA
2707,Airport,219,Trip Completed,13-07-2016 01:17:55,13-07-2016 02:35:58
2708,Airport,105,Trip Completed,13-07-2016 01:22:32,13-07-2016 02:35:10
2709,Airport,216,Trip Completed,13-07-2016 01:27:34,13-07-2016 02:10:44
2710,Airport,NA,No Cars Available,13-07-2016 01:44:02,NA
2711,City,NA,No Cars Available,13-07-2016 01:47:28,NA
2712,Airport,NA,No Cars Available,13-07-2016 01:53:20,NA
2713,City,18,Trip Completed,13-07-2016 01:46:42,13-07-2016 02:37:08
2714,Airport,190,Trip Completed,13-07-2016 01:52:50,13-07-2016 02:51:32
2715,Airport,NA,No Cars Available,13-07-2016 01:58:14,NA
2716,City,NA,No Cars Available,13-07-2016 01:56:49,NA
2717,City,61,Trip Completed,13-07-2016 02:00:13,13-07-2016 02:55:01
2718,City,NA,No Cars Available,13-07-2016 02:06:39,NA
2719,City,222,Trip Completed,13-07-2016 02:10:23,13-07-2016 02:52:06
2720,City,NA,No Cars Available,13-07-2016 02:13:21,NA
2721,Airport,NA,No Cars Available,13-07-2016 02:22:00,NA
2722,Airport,NA,No Cars Available,13-07-2016 02:16:38,NA
2723,Airport,73,Trip Completed,13-07-2016 02:18:57,13-07-2016 03:10:15
2724,City,NA,No Cars Available,13-07-2016 02:31:27,NA
2725,Airport,NA,No Cars Available,13-07-2016 02:26:30,NA
2726,City,NA,No Cars Available,13-07-2016 02:27:48,NA
2727,City,NA,No Cars Available,13-07-2016 02:38:06,NA
2728,City,NA,No Cars Available,13-07-2016 02:35:52,NA
2729,Airport,47,Trip Completed,13-07-2016 02:36:56,13-07-2016 03:03:11
2730,City,NA,No Cars Available,13-07-2016 02:37:05,NA
2731,City,34,Trip Completed,13-07-2016 02:38:48,13-07-2016 03:16:56
2732,City,142,Trip Completed,13-07-2016 02:33:50,13-07-2016 03:38:59
2733,City,45,Trip Completed,13-07-2016 02:37:50,13-07-2016 03:45:00
2734,City,NA,No Cars Available,13-07-2016 02:35:47,NA
2735,Airport,NA,No Cars Available,13-07-2016 02:43:44,NA
2736,City,91,Trip Completed,13-07-2016 02:43:10,13-07-2016 03:54:57
2737,Airport,NA,No Cars Available,13-07-2016 02:56:33,NA
2738,City,NA,No Cars Available,13-07-2016 02:48:50,NA
2739,Airport,NA,No Cars Available,13-07-2016 02:55:58,NA
2740,Airport,287,Trip Completed,13-07-2016 02:57:40,13-07-2016 04:06:25
2741,Airport,NA,No Cars Available,13-07-2016 03:10:02,NA
2742,City,23,Trip Completed,13-07-2016 03:07:37,13-07-2016 03:51:35
2743,Airport,NA,No Cars Available,13-07-2016 03:12:16,NA
2744,City,NA,No Cars Available,13-07-2016 03:13:48,NA
2745,City,NA,No Cars Available,13-07-2016 03:14:45,NA
2746,Airport,194,Trip Completed,13-07-2016 03:14:15,13-07-2016 04:00:42
2747,Airport,168,Trip Completed,13-07-2016 03:17:00,13-07-2016 03:54:54
2748,Airport,NA,No Cars Available,13-07-2016 03:19:02,NA
2749,Airport,NA,No Cars Available,13-07-2016 03:30:39,NA
2750,City,84,Cancelled,13-07-2016 03:24:24,NA
2751,Airport,NA,No Cars Available,13-07-2016 03:33:57,NA
2752,Airport,193,Trip Completed,13-07-2016 03:37:35,13-07-2016 04:19:45
2753,City,NA,No Cars Available,13-07-2016 03:33:25,NA
2754,Airport,NA,No Cars Available,13-07-2016 03:35:22,NA
2755,Airport,NA,No Cars Available,13-07-2016 03:37:10,NA
2756,Airport,NA,No Cars Available,13-07-2016 03:41:42,NA
2757,Airport,NA,No Cars Available,13-07-2016 03:44:25,NA
2758,City,283,Trip Completed,13-07-2016 03:48:21,13-07-2016 04:21:53
2759,Airport,36,Trip Completed,13-07-2016 03:50:03,13-07-2016 04:33:15
2760,City,NA,No Cars Available,13-07-2016 03:46:37,NA
2761,City,267,Trip Completed,13-07-2016 03:55:10,13-07-2016 05:06:41
2762,Airport,253,Trip Completed,13-07-2016 03:55:54,13-07-2016 04:42:24
2763,City,NA,No Cars Available,13-07-2016 03:58:00,NA
2764,Airport,74,Trip Completed,13-07-2016 03:58:16,13-07-2016 04:42:07
2765,Airport,NA,No Cars Available,13-07-2016 04:03:17,NA
2766,City,NA,No Cars Available,13-07-2016 04:11:06,NA
2767,Airport,195,Trip Completed,13-07-2016 04:07:13,13-07-2016 04:59:15
2768,Airport,139,Trip Completed,13-07-2016 04:17:53,13-07-2016 04:45:45
2769,Airport,169,Trip Completed,13-07-2016 04:13:56,13-07-2016 05:06:39
2770,Airport,NA,No Cars Available,13-07-2016 04:22:16,NA
2771,City,230,Cancelled,13-07-2016 04:24:36,NA
2772,Airport,NA,No Cars Available,13-07-2016 04:40:37,NA
2773,Airport,NA,No Cars Available,13-07-2016 04:32:49,NA
2774,City,28,Trip Completed,13-07-2016 04:33:38,13-07-2016 05:13:54
2775,Airport,NA,No Cars Available,13-07-2016 04:42:02,NA
2776,City,NA,No Cars Available,13-07-2016 04:38:48,NA
2777,City,148,Cancelled,13-07-2016 04:43:35,NA
2778,Airport,237,Cancelled,13-07-2016 04:45:54,NA
2779,Airport,189,Trip Completed,13-07-2016 04:46:08,13-07-2016 05:41:19
2780,City,113,Cancelled,13-07-2016 04:43:32,NA
2781,City,160,Cancelled,13-07-2016 04:42:20,NA
2782,City,256,Cancelled,13-07-2016 04:50:27,NA
2783,Airport,NA,No Cars Available,13-07-2016 04:50:45,NA
2784,Airport,2,Trip Completed,13-07-2016 04:49:20,13-07-2016 05:23:03
2785,City,179,Cancelled,13-07-2016 04:50:41,NA
2786,Airport,183,Trip Completed,13-07-2016 04:54:15,13-07-2016 05:34:02
2787,City,42,Trip Completed,13-07-2016 04:54:46,13-07-2016 05:29:11
2788,City,204,Trip Completed,13-07-2016 04:49:55,13-07-2016 05:56:07
2789,City,277,Cancelled,13-07-2016 04:50:46,NA
2790,City,NA,No Cars Available,13-07-2016 04:53:06,NA
2791,City,24,Trip Completed,13-07-2016 04:56:20,13-07-2016 05:33:20
2792,City,110,Cancelled,13-07-2016 04:58:06,NA
2793,Airport,237,Trip Completed,13-07-2016 04:54:29,13-07-2016 05:48:25
2794,City,143,Trip Completed,13-07-2016 04:55:18,13-07-2016 06:01:54
2795,City,147,Cancelled,13-07-2016 04:55:29,NA
2796,Airport,155,Trip Completed,13-07-2016 04:49:07,13-07-2016 05:29:40
2797,City,176,Trip Completed,13-07-2016 04:53:36,13-07-2016 06:07:10
2798,City,220,Trip Completed,13-07-2016 04:51:23,13-07-2016 05:25:32
2799,City,14,Cancelled,13-07-2016 04:59:16,NA
2800,Airport,76,Trip Completed,13-07-2016 04:58:26,13-07-2016 05:27:13
2801,City,131,Cancelled,13-07-2016 04:57:03,NA
2802,City,198,Cancelled,13-07-2016 04:51:42,NA
2803,City,127,Cancelled,13-07-2016 04:58:21,NA
2804,City,NA,No Cars Available,13-07-2016 04:58:10,NA
2806,City,179,Cancelled,13-07-2016 05:00:10,NA
2807,City,NA,No Cars Available,13-07-2016 05:04:11,NA
2808,City,16,Trip Completed,13-07-2016 05:05:16,13-07-2016 05:56:11
2809,City,54,Cancelled,13-07-2016 05:05:12,NA
2811,City,141,Cancelled,13-07-2016 05:05:37,NA
2812,City,NA,No Cars Available,13-07-2016 05:10:34,NA
2813,City,226,Cancelled,13-07-2016 05:06:08,NA
2814,City,269,Trip Completed,13-07-2016 05:09:48,13-07-2016 06:08:39
2815,City,63,Trip Completed,13-07-2016 05:13:32,13-07-2016 05:42:58
2816,City,224,Trip Completed,13-07-2016 05:12:15,13-07-2016 06:08:13
2817,City,NA,No Cars Available,13-07-2016 05:04:12,NA
2818,Airport,276,Trip Completed,13-07-2016 05:05:59,13-07-2016 05:37:28
2819,City,53,Trip Completed,13-07-2016 05:12:03,13-07-2016 06:23:03
2820,City,235,Cancelled,13-07-2016 05:14:00,NA
2821,City,NA,No Cars Available,13-07-2016 05:13:47,NA
2822,City,151,Trip Completed,13-07-2016 05:14:57,13-07-2016 05:50:39
2823,City,196,Cancelled,13-07-2016 05:15:44,NA
2824,City,275,Trip Completed,13-07-2016 05:10:28,13-07-2016 06:29:18
2825,Airport,141,Trip Completed,13-07-2016 05:14:11,13-07-2016 05:51:59
2826,City,232,Cancelled,13-07-2016 05:13:35,NA
2827,City,29,Trip Completed,13-07-2016 05:18:31,13-07-2016 06:18:22
2828,City,92,Cancelled,13-07-2016 05:20:11,NA
2829,City,208,Trip Completed,13-07-2016 05:20:05,13-07-2016 06:17:18
2830,City,272,Cancelled,13-07-2016 05:19:51,NA
2831,Airport,279,Trip Completed,13-07-2016 05:22:17,13-07-2016 06:26:06
2832,City,26,Trip Completed,13-07-2016 05:20:16,13-07-2016 06:14:07
2833,City,25,Trip Completed,13-07-2016 05:27:26,13-07-2016 06:19:18
2834,City,166,Cancelled,13-07-2016 05:22:30,NA
2835,City,170,Trip Completed,13-07-2016 05:19:47,13-07-2016 06:24:44
2836,City,280,Trip Completed,13-07-2016 05:20:12,13-07-2016 06:22:58
2837,City,293,Cancelled,13-07-2016 05:19:53,NA
2838,City,NA,No Cars Available,13-07-2016 05:30:28,NA
2839,Airport,88,Trip Completed,13-07-2016 05:20:59,13-07-2016 06:05:31
2840,City,154,Cancelled,13-07-2016 05:26:10,NA
2841,Airport,286,Trip Completed,13-07-2016 05:23:09,13-07-2016 05:53:14
2842,City,79,Cancelled,13-07-2016 05:17:08,NA
2843,City,NA,No Cars Available,13-07-2016 05:27:44,NA
2844,Airport,74,Cancelled,13-07-2016 05:28:12,NA
2845,City,18,Trip Completed,13-07-2016 05:28:29,13-07-2016 06:10:40
2846,City,214,Cancelled,13-07-2016 05:24:17,NA
2847,Airport,4,Trip Completed,13-07-2016 05:34:20,13-07-2016 06:09:59
2848,City,139,Cancelled,13-07-2016 05:36:09,NA
2849,City,164,Trip Completed,13-07-2016 05:29:42,13-07-2016 06:34:27
2850,Airport,NA,No Cars Available,13-07-2016 05:37:47,NA
2851,Airport,104,Trip Completed,13-07-2016 05:31:53,13-07-2016 06:39:33
2852,City,NA,No Cars Available,13-07-2016 05:44:44,NA
2853,Airport,226,Trip Completed,13-07-2016 05:36:44,13-07-2016 06:25:44
2854,City,19,Cancelled,13-07-2016 05:37:28,NA
2855,City,60,Cancelled,13-07-2016 05:35:47,NA
2856,Airport,294,Trip Completed,13-07-2016 05:34:59,13-07-2016 06:46:52
2857,City,253,Trip Completed,13-07-2016 05:35:41,13-07-2016 06:24:51
2859,City,74,Trip Completed,13-07-2016 05:39:10,13-07-2016 06:37:36
2860,City,135,Cancelled,13-07-2016 05:41:43,NA
2861,City,152,Trip Completed,13-07-2016 05:38:59,13-07-2016 06:49:02
2862,City,166,Cancelled,13-07-2016 05:41:33,NA
2863,Airport,34,Trip Completed,13-07-2016 05:46:42,13-07-2016 06:22:39
2864,City,212,Trip Completed,13-07-2016 05:43:57,13-07-2016 06:10:20
2865,City,182,Trip Completed,13-07-2016 05:42:33,13-07-2016 06:25:57
